SLC46A1,,,,,,
SLC6A1,,,,,,
SLC6A11,,,,,,
SLC6A12,,,,,,
SLC6A13,,,,,,
SLC6A6,,,,,,
    SLMAP,,,,,,
SNX18,,,,,,
SNX33,,,,,,
SNX8,,,,,,
SOX1,,,,,,
SOX2,,,,,,
SOX4,,,,,,
SPAG4,,,,,,
SPTAN1,,,,,,
SPTBN1,,,,,,
SPTBN2,,,,,,
SPTBN4,,,,,,
SPTBN5,,,,,,
    SPTSSA,,,,,,
SRRM4,,,,,,
SSH3,,,,,,
ST18,,,,,,
    STAM,,,,,,
STAM2,,,,,,
STK32A,,,,,,
STK32B,,,,,,
STK32C,,,,,,
STRA13,,,,,,
SUN5,,,,,,
SUPT3H,,,,,,
SURF4,,,,,,
SUV420H1,,,,,,
SUV420H2,,,,,,
TAGLN3,,,,,,
TBRG1,,,,,,
TCEAL6,,,,,,
TCOF1,,,,,,
TCP11L1,,,,,,
TMA16,,,,,,
TMED3,,,,,,
TMED5,,,,,,
TMED7,,,,,,
TMED7-TICAM2,,,,,,
TNRC6A,,,,,,
TNRC6B,,,,,,
TNRC6C,,,,,,
TOMM20,,,,,,
TRAF3,,,,,,
TRMT44,,,,,,
TRMT61B,,,,,,
TTC9,,,,,,
TTI1,,,,,,
    TYR,,,,,,
UBE2L3,,,,,,
UBE2Z,,,,,,
UBL3,,,,,,
WBSCR27,,,,,,
    WRB,,,,,,
WWP1,,,,,,
WWP2,,,,,,
ZC3H11A,,,,,,
ZCCHC7,,,,,,
ZCCHC8,,,,,,
ZFYVE19,,,,,,
ZFYVE20,,,,,,
ZNF138,,,,,,
ZNF683,,,,,,
