gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata
FASTKD2,1989.0827762969254,0.22317931931049356,0.05645519068396998,3.953211681806676,7.710916336191366e-5,1.7964041779370155e-4,ENSG00000118246.14,22868,7
NRP2,4210.921468006894,-0.3419232227924046,0.13386519316106146,-2.5542354567181307,0.01064212640215679,0.017531442400573322,ENSG00000118257.17,8828,8
CREB1,2422.7147280945746,-0.11386792476406651,0.05893909486023389,-1.9319591696154976,0.05336454565917547,0.07669615152337053,ENSG00000118260.15,1385,4
B4GALT6,245.6607773793412,0.33641737754839124,0.16803798616836207,2.0020317144917756,0.045281320720239236,0.06608794539919811,ENSG00000118276.11,9331,8
C1orf54,342.6483195722158,-0.7056508051300475,0.11235269432833617,-6.280675415472233,3.3710528445929946e-10,1.4707415852422958e-9,ENSG00000118292.9,79630,11
CA14,50.345422889541304,0.3260207239166427,0.14204727498421055,2.295156481902817,0.02172415814149598,0.03377607336083135,ENSG00000118298.12,23632,6
ATP10B,732.4847098104642,5.511209342539406,0.27123549876025266,20.318908725921638,8.749982798024067e-92,3.4277432612487996e-89,ENSG00000118322.14,23120,2
SPCS2,2345.3721616852736,0.3955578413766605,0.06953624324404883,5.6885132547121575,1.2815016696131579e-8,4.7368806772284344e-8,ENSG00000118363.12,9789,2
ELOVL4,101.03847245859384,1.9733057653598187,0.2321271144642612,8.500970556214936,1.8801205916062317e-17,1.4946849689706056e-16,ENSG00000118402.6,6785,2
FILIP1,367.05184390488057,-1.8103915610485002,0.17267278000290384,-10.48452200177732,1.0175890630010066e-25,1.451334636907781e-24,ENSG00000118407.15,27145,7
HMGN3,2852.5838650205633,0.19666473411700341,0.11060606195784801,1.7780646976831376,0.0753932296243754,0.10499203419912088,ENSG00000118418.14,9324,8
UBE3D,168.88695364263015,-0.044058534589536145,0.0946110350421811,-0.46568071652416887,0.6414440572659088,0.7000217136058642,ENSG00000118420.17,90025,2
CNR1,314.1768073292338,-1.534457771566029,0.20755943601083224,-7.3928596119616925,1.4370418123830393e-13,8.464820402227059e-13,ENSG00000118432.12,1268,7
