gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
ABCC5,1112.6956030188603,-0.04229382034559727,0.17112377592763356,-0.2471533842467506,0.8047895202648236,0.8508175020570244,ENSG00000114770.17,10057,1,1026.913114125805,1054.2239377586507
AADAC,15.20230346041379,2.4396148186148015,0.590251641493891,4.133177524827013,3.5778216068124854e-5,1.630466918128194e-4,ENSG00000114771.14,13,1,8.499210925493415,1.6985901250147948
ABHD14B,3665.7891271701283,0.09633101602573128,0.21092854001069644,0.4566997715000835,0.6478868551136259,0.718734211064965,ENSG00000114779.19,84836,1,3425.792905690776,3173.092440659939
EIF1B,1224.4864229419184,-0.32985472146490125,0.15676286283191943,-2.10416367439379,0.035364172041749006,0.06485945563323334,ENSG00000114784.4,10289,2,1191.0707198448367,1434.439466701779
ARHGEF26,208.25868255311843,-2.2305210458292026,0.2877933879709631,-7.7504249196102135,9.15855576290067e-15,3.412966333564144e-13,ENSG00000114790.13,26084,8,160.96076671786327,775.7037956020974
KLHL24,1529.1904188826309,-0.25182656477845333,0.2106825882358435,-1.195288926755315,0.23197416463016549,0.31331590041311047,ENSG00000114796.16,54800,7,1396.3254611528785,1716.3955213891982
PLCH1,464.85236511392,0.48601165013069975,0.22220292560137234,2.187242354327031,0.028724836464635483,0.05435916137518431,ENSG00000114805.18,23007,2,431.6332619234332,334.3600453950206
VIPR1,1354.233226153775,-0.8943251731117337,0.3336541765938385,-2.68039555878363,0.00735352075854929,0.01698261045122245,ENSG00000114812.13,7433,8,1123.3840014254424,2538.1877476306927
SSR3,5217.763628504509,-0.10664215242710026,0.15244346842878465,-0.6995521259536227,0.48420704915140894,0.5715958277045416,ENSG00000114850.7,6747,4,4924.953451286005,5217.321279622408
ZBTB47,428.1166854432768,-1.505846421823081,0.2596054504123356,-5.800519285829015,6.61098697074988e-9,7.45571489518031e-8,ENSG00000114853.14,92999,8,323.0155028302314,1082.7082858781305
TNNC1,121.99930214986281,-0.5547915089007867,0.485297929188833,-1.1431977668400748,0.25295648926376624,0.33629204521584405,ENSG00000114854.8,7134,7,57.974525964967455,71.76671968752956
NKTR,1705.5277506477134,0.41254016140639976,0.21760614626125668,1.8958111638588848,0.05798501912646974,0.09834475997121808,ENSG00000114857.18,4820,2,1641.351029115317,1203.1078409865754
CLCN2,1148.3827217636947,-0.8286296025583223,0.27966516957169746,-2.962934582906247,0.0030472132174701352,0.007972904157936044,ENSG00000114859.16,1181,2,976.465604985523,1493.398627702597
FOXP1,1506.9380176636257,-0.7523106354828881,0.25946130919076865,-2.8995099031499625,0.003737465383604054,0.009495356786323943,ENSG00000114861.23,27086,4,1314.7434502931396,2654.0486545554927
