gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
WFDC5,263.45372393245475,4.354362033041743,0.3143676001512147,13.851179418449107,1.2514033347969139e-43,2.0969158322570114e-42,ENSG00000175121.11,149708,10,110.7869195489503,8.290473715722532
MARCKSL1,8908.778012158375,1.4915963151467904,0.12918554499626622,11.54615491377074,7.719750367759561e-31,7.631482263626639e-30,ENSG00000175130.7,65108,8,7598.943703091117,2796.3510125714083
SH3BP5L,2390.478542633663,0.4808061445331551,0.06655226911874144,7.224489125612064,5.02989108925562e-13,1.9462216800228074e-12,ENSG00000175137.11,80851,4,2357.8766290687663,1675.9877867507491
YPEL2,985.2917187350711,-0.9203475506478418,0.0956512136750156,-9.621911895177965,6.461873819402613e-22,4.147410404923505e-21,ENSG00000175155.11,388403,2,828.0555438170124,1695.2363230056392
CADM2,27.40021878972417,-1.2429411850857406,0.3146901897413438,-3.949729688451244,7.823950051572093e-5,1.5649421162692486e-4,ENSG00000175161.14,253559,6,6.645194938059231,28.389350381435616
PSMD2,29504.094703013245,1.735652607945921,0.1016087343775652,17.081726473399968,2.030216573417369e-65,7.367860040777637e-64,ENSG00000175166.17,5708,2,27488.305221569004,9048.079697996563
FAM182B,47.27090075974133,0.1712093609916379,0.17356911172510464,0.9864045468112778,0.32393463478277473,0.37821169881554445,ENSG00000175170.16,548321,15,32.28698047405628,38.409121104295245
PPM1E,61.4137139196294,-0.06831290236760024,0.2501779887332671,-0.2730572050462584,0.7848092424576208,0.8143936953554282,ENSG00000175175.6,22843,2,20.674906315746252,52.72366432892715
FAM131A,2087.900740780879,1.0165200827250156,0.12378342985929724,8.212085283793465,2.1737978287222403e-16,1.0332695292588944e-15,ENSG00000175182.15,131408,8,1745.2402580008002,1020.2267490129209
CSRP2,1962.3694612948311,1.3413961327180157,0.15024051247119696,8.928325061292497,4.3250718196070083e-19,2.3859786282051855e-18,ENSG00000175183.10,1466,2,1562.539429605144,694.2388730571273
INHBC,13.446182846817159,1.4140126832813646,0.20667425297875852,6.841745708047598,7.823387441848034e-12,2.798467507881912e-11,ENSG00000175189.4,3626,11,9.63364517816959,5.084216671391945
PARL,740.3420062425643,1.459255140050758,0.12861061508955482,11.346304028128952,7.736423631822146e-30,7.324241503197806e-29,ENSG00000175193.14,55486,1,609.2041580499504,254.5153275276823
DDIT3,940.1082272582312,1.0886202724131853,0.12988703566928272,8.381285066702278,5.235293260673025e-17,2.5695081556319335e-16,ENSG00000175197.12,1649,8,774.0294516932244,416.1996707637054
PCCA,692.7715497232464,-0.46681670568482486,0.09412948034525434,-4.959303971217133,7.074619537362428e-7,1.7347845584258674e-6,ENSG00000175198.17,5095,1,578.8453547920445,937.522898022977
HIGD2B,1.7654558592451337,0.6210225904994486,0.256962366012982,2.4167842168299227,0.01565829654448006,0.02351058177939846,ENSG00000175202.6,000,15,1.2809814123653134,0.8017082844228747
DCTN2,6579.067974376558,0.2986095639475242,0.06197372630299155,4.818325147782988,1.4476831495774866e-6,3.451193439014765e-6,ENSG00000175203.17,10540,2,6250.423528758128,5316.461367293511
NPPA,7.242620507577439,-0.3743855273206671,0.1970394112923693,-1.9000540291157775,0.05742602966701801,0.07879114813707581,ENSG00000175206.10,4878,8,4.828157417534006,7.887792301178077
ZNF408,863.7328804464282,0.7407805320307139,0.07791688611737994,9.507316949431804,1.9564337724520447e-21,1.2225186072197304e-20,ENSG00000175213.3,79797,8,841.2161799324871,523.8653344694376
CKAP5,7735.814969269434,1.14255017513757,0.08535779159698133,13.38542333114879,7.357695620132767e-41,1.1132301674667056e-39,ENSG00000175216.15,9793,2,7538.750106583787,3693.6434470524523
MED16,2848.984777023682,-0.20781418851771286,0.07288657819345436,-2.851199681320419,0.0043554608128891096,0.007064384751256786,ENSG00000175221.15,10025,4,2706.8594059581387,3257.7007013065236
ATG13,4722.58983046859,0.2794855222013265,0.06883029720042931,4.0605014589357795,4.896743126363254e-5,9.997547582594302e-5,ENSG00000175224.16,9776,4,4560.693923216278,3957.3529303333316
GAL3ST3,4.215970858898457,1.5366842655563602,0.4387631311091126,3.5023094617633546,4.6124355412891687e-4,8.457878726828608e-4,ENSG00000175229.7,89792,8,0.8442306822802399,0.8302939264397976
C1orf127,22.966573929051425,-1.1819851069548393,0.18613203557572314,-6.3502507953499405,2.1496418055999518e-10,6.957090190913842e-10,ENSG00000175262.14,148345,13,13.137373465934427,41.605052264091555
CHST1,580.1156854055225,0.7246522996237152,0.21695889680898228,3.340044175564383,8.376506442522491e-4,0.0014882004236555456,ENSG00000175264.8,8534,5,290.5725765647661,230.4037769609379
GOLGA8A,1942.571423796322,1.37132405889153,0.18844204917865445,7.2771659237871695,3.409058732134514e-13,1.3351389709008735e-12,ENSG00000175265.17,23015,14,1537.5722756499385,647.6292626230421
