gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
IQSEC2,2917.807560236576,1.0360574044079127,0.35422655102039763,2.9248440056890397,0.0034462893319609253,0.016828368371196334,ENSG00000124313.18,23096,4,2733.47435433256,1430.6770356608774
VAMP7,1716.2325188884497,-0.3969559568704867,0.2975448855720681,-1.3341044532064064,0.18216962660913902,0.32393677287218614,ENSG00000124333.16,6845,2,1535.4861576513347,2312.0796915160713
IL9R,4.325143147611925,3.490496341190485,1.503554440458583,2.3214964801180638,0.020260063847901747,0.0655387330987436,ENSG00000124334.17,3581,9,2.42106756570775,0
XG,12.758611735364761,2.5332290121458008,1.4423315716538327,1.7563430364635944,0.07902985299238935,0.179179532350987,ENSG00000124343.14,7499,11,3.7609342976532916,0
STAMBP,1290.9396970461148,0.12178380542482431,0.1807158764664855,0.6738965485824906,0.5003770865619637,0.6465361907978363,ENSG00000124356.16,10617,2,1276.1621892518097,1272.014327621337
NAGK,2714.6620754199125,0.1902931083686831,0.21467424333397067,0.8864272928757568,0.3753873174198959,0.5348438770318871,ENSG00000124357.13,55577,1,2600.4718498652164,2405.9184208791535
MCEE,490.3685317174851,-1.0352209116394893,0.2534239438521335,-4.084937263242634,4.40887271614678e-5,4.839739822497488e-4,ENSG00000124370.11,84693,1,452.4105772628924,1085.0472547751692
PAIP2B,225.190953507443,0.05242014293672491,0.5146909110216844,0.10184781159758308,0.9188774747662406,0.9518000953263622,ENSG00000124374.9,400961,6,182.20997598454647,226.3335223324175
SNRNP27,1622.0573648934471,0.5529131316517372,0.22314999571319857,2.4777644735533113,0.01322083855954796,0.0474527317626107,ENSG00000124380.11,11017,2,1647.2690616891723,1068.6818302178979
MPHOSPH10,2110.0694430489903,0.20050688282164536,0.2274329711842805,0.8816086857484796,0.37798845646092694,0.5372929074130509,ENSG00000124383.9,10199,2,2003.9421465937116,1719.304187993043
ATP8A1,3869.5477661268706,0.8198979226279194,0.42352774299138146,1.935877722760192,0.052882678780264404,0.13406835867423772,ENSG00000124406.16,10396,2,3304.11589222112,2468.9365750789816
POF1B,379.3444021349372,4.600411901397197,1.3528926921796967,3.4004263072670597,6.728086844446364e-4,0.004568119846348048,ENSG00000124429.18,79983,8,107.41709270801347,15.928623065025688
HIF3A,132.41253263751403,-1.7296433024714153,0.8789468351018235,-1.9678588435568358,0.04908428139743065,0.12718962714528,ENSG00000124440.16,64344,10,66.61723515658014,415.4381250108483
ZNF576,743.338210566728,-0.12328278488951668,0.19353890884839506,-0.6369922493780713,0.5241298921410728,0.6658643507523474,ENSG00000124444.16,79177,12,725.1560632812457,773.6759774441049
ZNF45,385.1724946386578,-0.6098489855657517,0.24431795408300008,-2.4961284071598473,0.01255571415908012,0.04570371315650604,ENSG00000124459.12,7596,2,375.0769564354648,539.2976666301554
LYPD3,72.68583821573522,-2.039106758839786,1.0893011644568238,-1.87194030941533,0.061214862043427694,0.14922321138919104,ENSG00000124466.9,27076,10,21.83386197584022,204.18467611028487
NDP,7.522573678889582,-0.7719950600850435,1.2079102781612607,-0.6391162274570688,NA,NA,ENSG00000124479.11,4693,8,3.1783287969508485,1.7529034810584316
USP9X,6029.381780298727,-0.26971796840111895,0.20817682019038974,-1.295619599504144,0.1951065732725722,0.3400455824429437,ENSG00000124486.13,8239,2,5851.646284729545,7108.716922162893
F13A1,1912.170461584039,-0.5206671629942778,0.8787836739103294,-0.5924861583709923,0.5535250868695387,0.6887729052423138,ENSG00000124491.16,2162,6,1055.239732754808,3030.9894175163167
GRM4,25.109897217043287,3.430411297819829,1.5874007405916595,2.1610241258557297,0.03069347582235835,0.08953941806597383,ENSG00000124493.14,2914,4,3.876041075194842,3.4132763710769334
TRERF1,998.8230827534483,-0.09659418203688974,0.3265140894417195,-0.2958346520422701,0.7673563583072829,0.8518385240859889,ENSG00000124496.12,55809,4,907.1314707493282,1035.3604992266698
PACSIN1,273.0068701397255,3.42194545856153,1.2047716474177748,2.8403270162407077,0.004506730797782226,0.020912962824096618,ENSG00000124507.11,29993,4,70.54561407839674,26.293552215876474
BTN2A2,501.263804028227,-1.2808888517865793,0.44021930652571906,-2.9096607822486438,0.0036182122794740728,0.017481993583509256,ENSG00000124508.17,10385,11,453.7147848153503,1158.6692009796234
SIRT5,646.4872454304808,-0.16659281247157096,0.17032083227983094,-0.9781117802305299,0.32801904212044525,0.48795252770685615,ENSG00000124523.16,23408,1,646.077712651386,671.3869011083943
MRS2,1401.2877970346058,-0.17499897641189308,0.20443414840898738,-0.8560163640655238,0.3919887280272209,0.5505726862348742,ENSG00000124532.15,57380,2,1370.78606953104,1559.8673015821585
WRNIP1,2719.060304470262,0.2128452578120113,0.1862762263941231,1.1426324331998945,0.2531912336629032,0.4068895835149478,ENSG00000124535.16,56897,1,2627.7101055598846,2258.490163213083
RRP36,1729.0626349693994,0.0766339536143489,0.21198304326360154,0.36150982849630264,0.7177183590126742,0.8162206536785684,ENSG00000124541.7,88745,2,1646.8936363307596,1675.0064955487776
BTN1A1,3.708921975970426,-0.8933680243451315,0.8416135944559878,-1.0614942893390373,0.2884653267950004,0.44597503669068106,ENSG00000124557.12,696,9,2.339346971416395,5.537211555533149
SNRPC,2123.7564971471998,-0.12146949088639215,0.27227176665316183,-0.4461332600861557,0.6555009887353098,0.770333228685627,ENSG00000124562.10,6631,2,1963.1237193942497,2105.991520954468
SLC17A3,1.8624913390116515,-3.4120595874501327,1.2390966305664248,-2.7536670694442833,0.00589316832359682,0.025619369555748187,ENSG00000124564.17,10786,12,0.7227006026563776,17.30378611104109
